Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
631932,1,6031,149,Det Konservative Folkeparti,2004-12-16 10:00:00
631933,1,6031,1751,Socialdemokratiet,2004-12-16 10:00:00
631934,1,6031,1455,Socialdemokratiet,2004-12-16 10:00:00
631935,1,6031,49,Venstre,2004-12-16 10:00:00
631936,1,6031,1755,Dansk Folkeparti,2004-12-16 10:00:00
631937,1,6031,1821,Venstre,2004-12-16 10:00:00
631938,1,6031,1886,Socialdemokratiet,2004-12-16 10:00:00
631939,1,6031,220,Socialdemokratiet,2004-12-16 10:00:00
631940,1,6031,183,Danmarksdemokraterne,2004-12-16 10:00:00
631941,1,6031,648,Det Konservative Folkeparti,2004-12-16 10:00:00
631942,1,6031,94,Venstre,2004-12-16 10:00:00
631943,1,6031,664,Uden for folketingsgrupperne,2004-12-16 10:00:00
631944,1,6031,1885,Venstre,2004-12-16 10:00:00
631945,1,6031,1371,Dansk Folkeparti,2004-12-16 10:00:00
631946,1,6031,1790,Venstre,2004-12-16 10:00:00
631947,1,6031,216,Dansk Folkeparti,2004-12-16 10:00:00
631948,1,6031,108,Det Konservative Folkeparti,2004-12-16 10:00:00
631949,1,6031,131,Det Konservative Folkeparti,2004-12-16 10:00:00
631950,1,6031,1746,Venstre,2004-12-16 10:00:00
631951,1,6031,1433,Dansk Folkeparti,2004-12-16 10:00:00
631952,1,6031,1623,,2004-12-16 10:00:00
631953,1,6031,138,Socialdemokratiet,2004-12-16 10:00:00
631954,1,6031,1047,Uden for folketingsgrupperne,2004-12-16 10:00:00
631955,1,6031,794,Socialistisk Folkeparti,2004-12-16 10:00:00
631956,1,6031,1911,Socialdemokratiet,2004-12-16 10:00:00
631957,1,6031,1256,Socialdemokratiet,2004-12-16 10:00:00
631958,1,6031,1731,Det Konservative Folkeparti,2004-12-16 10:00:00
631959,1,6031,1444,Socialistisk Folkeparti,2004-12-16 10:00:00
631960,1,6031,1718,Venstre,2004-12-16 10:00:00
631961,1,6031,1234,Socialistisk Folkeparti,2004-12-16 10:00:00
631962,1,6031,364,Venstre,2004-12-16 10:00:00
631963,1,6031,660,Venstre,2004-12-16 10:00:00
631964,1,6031,678,Socialdemokratiet,2004-12-16 10:00:00
631965,1,6031,920,Socialdemokratiet,2004-12-16 10:00:00
631966,1,6031,1759,Det Konservative Folkeparti,2004-12-16 10:00:00
631967,1,6031,1792,Venstre,2004-12-16 10:00:00
631968,1,6031,652,Socialdemokratiet,2004-12-16 10:00:00
631969,1,6031,1850,Det Konservative Folkeparti,2004-12-16 10:00:00
631970,1,6031,1815,Dansk Folkeparti,2004-12-16 10:00:00
631971,1,6031,1912,Radikale Venstre,2004-12-16 10:00:00
631972,1,6031,1447,Socialdemokratiet,2004-12-16 10:00:00
631973,1,6031,668,Uden for folketingsgrupperne,2004-12-16 10:00:00
631974,1,6031,1844,Venstre,2004-12-16 10:00:00
631975,1,6031,1823,Det Konservative Folkeparti,2004-12-16 10:00:00
631976,1,6031,252,Dansk Folkeparti,2004-12-16 10:00:00
631977,1,6031,280,Socialdemokratiet,2004-12-16 10:00:00
631978,1,6031,1739,Venstre,2004-12-16 10:00:00
631979,1,6031,1557,Kristeligt Folkeparti,2004-12-16 10:00:00
631980,1,6031,676,Dansk Folkeparti,2004-12-16 10:00:00
631981,1,6031,1431,Dansk Folkeparti,2004-12-16 10:00:00
631982,1,6031,679,Socialdemokratiet,2004-12-16 10:00:00
631983,1,6031,677,Dansk Folkeparti,2004-12-16 10:00:00
631984,1,6031,64,Venstre,2004-12-16 10:00:00
631985,1,6031,28,Socialdemokratiet,2004-12-16 10:00:00
631986,1,6031,1817,Venstre,2004-12-16 10:00:00
631987,1,6031,657,Venstre,2004-12-16 10:00:00
631988,1,6031,386,Socialdemokratiet,2004-12-16 10:00:00
631989,1,6031,1771,Dansk Folkeparti,2004-12-16 10:00:00
631990,1,6031,257,Socialdemokratiet,2004-12-16 10:00:00
631991,1,6031,217,Venstre,2004-12-16 10:00:00
631992,1,6031,1831,Dansk Folkeparti,2004-12-16 10:00:00
631993,1,6031,646,Venstre,2004-12-16 10:00:00
631994,1,6031,951,Socialdemokratiet,2004-12-16 10:00:00
631995,1,6031,645,Venstre,2004-12-16 10:00:00
631996,1,6031,1880,Socialdemokratiet,2004-12-16 10:00:00
631997,1,6031,83,Det Konservative Folkeparti,2004-12-16 10:00:00
631998,1,6031,245,Liberal Alliance,2004-12-16 10:00:00
631999,1,6031,1760,Venstre,2004-12-16 10:00:00
632000,1,6031,1770,Socialdemokratiet,2004-12-16 10:00:00
632001,1,6031,1830,Socialdemokratiet,2004-12-16 10:00:00
632002,1,6031,279,Venstre,2004-12-16 10:00:00
632003,1,6031,1730,Radikale Venstre,2004-12-16 10:00:00
632004,1,6031,193,Venstre,2004-12-16 10:00:00
632005,1,6031,666,Socialdemokratiet,2004-12-16 10:00:00
632006,1,6031,1115,Venstre,2004-12-16 10:00:00
632007,1,6031,671,Radikale Venstre,2004-12-16 10:00:00
632008,1,6031,206,Venstre,2004-12-16 10:00:00
632009,1,6031,661,Uden for folketingsgrupperne,2004-12-16 10:00:00
632010,1,6031,1353,Socialdemokratiet,2004-12-16 10:00:00
632011,1,6031,1768,Socialdemokratiet,2004-12-16 10:00:00
632012,1,6031,675,Venstre,2004-12-16 10:00:00
632013,1,6031,1757,Venstre,2004-12-16 10:00:00
632014,1,6031,1556,Kristeligt Folkeparti,2004-12-16 10:00:00
632015,1,6031,226,Socialdemokratiet,2004-12-16 10:00:00
632016,1,6031,1319,Socialdemokratiet,2004-12-16 10:00:00
632017,1,6031,182,Danmarksdemokraterne,2004-12-16 10:00:00
632018,1,6031,3042,,2004-12-16 10:00:00
632019,1,6031,1740,Dansk Folkeparti,2004-12-16 10:00:00
632020,1,6031,348,Socialistisk Folkeparti,2004-12-16 10:00:00
632021,1,6031,1767,Socialdemokratiet,2004-12-16 10:00:00
632022,1,6031,1094,Socialdemokratiet,2004-12-16 10:00:00
632023,1,6031,1250,Socialdemokratiet,2004-12-16 10:00:00
632024,1,6031,296,Venstre,2004-12-16 10:00:00
632025,1,6031,1822,Socialdemokratiet,2004-12-16 10:00:00
632026,1,6031,1791,Venstre,2004-12-16 10:00:00
632027,1,6031,1916,Det Konservative Folkeparti,2004-12-16 10:00:00
632028,1,6031,1774,Venstre,2004-12-16 10:00:00
632029,1,6031,1747,Socialdemokratiet,2004-12-16 10:00:00
632030,1,6032,126,Venstre,2004-12-16 10:00:00
632031,1,6032,647,Venstre,2004-12-16 10:00:00
632032,1,6032,149,Det Konservative Folkeparti,2004-12-16 10:00:00
632033,1,6032,49,Venstre,2004-12-16 10:00:00
632034,1,6032,1755,Dansk Folkeparti,2004-12-16 10:00:00
632035,1,6032,1821,Venstre,2004-12-16 10:00:00
632036,1,6032,183,Danmarksdemokraterne,2004-12-16 10:00:00
632037,1,6032,648,Det Konservative Folkeparti,2004-12-16 10:00:00
632038,1,6032,94,Venstre,2004-12-16 10:00:00
632039,1,6032,664,Uden for folketingsgrupperne,2004-12-16 10:00:00
632040,1,6032,1885,Venstre,2004-12-16 10:00:00
632041,1,6032,1371,Dansk Folkeparti,2004-12-16 10:00:00
632042,1,6032,1790,Venstre,2004-12-16 10:00:00
632043,1,6032,216,Dansk Folkeparti,2004-12-16 10:00:00
632044,1,6032,108,Det Konservative Folkeparti,2004-12-16 10:00:00
632045,1,6032,131,Det Konservative Folkeparti,2004-12-16 10:00:00
632046,1,6032,1746,Venstre,2004-12-16 10:00:00
632047,1,6032,1433,Dansk Folkeparti,2004-12-16 10:00:00
632048,1,6032,1047,Uden for folketingsgrupperne,2004-12-16 10:00:00
632049,1,6032,1731,Det Konservative Folkeparti,2004-12-16 10:00:00
632050,1,6032,1718,Venstre,2004-12-16 10:00:00
632051,1,6032,364,Venstre,2004-12-16 10:00:00
632052,1,6032,660,Venstre,2004-12-16 10:00:00
632053,1,6032,1759,Det Konservative Folkeparti,2004-12-16 10:00:00
632054,1,6032,1792,Venstre,2004-12-16 10:00:00
632055,1,6032,1850,Det Konservative Folkeparti,2004-12-16 10:00:00
632056,1,6032,1815,Dansk Folkeparti,2004-12-16 10:00:00
632057,1,6032,1912,Radikale Venstre,2004-12-16 10:00:00
632058,1,6032,668,Uden for folketingsgrupperne,2004-12-16 10:00:00
632059,1,6032,1844,Venstre,2004-12-16 10:00:00
632060,1,6032,1823,Det Konservative Folkeparti,2004-12-16 10:00:00
632061,1,6032,252,Dansk Folkeparti,2004-12-16 10:00:00
632062,1,6032,1739,Venstre,2004-12-16 10:00:00
632063,1,6032,1557,Kristeligt Folkeparti,2004-12-16 10:00:00
632064,1,6032,676,Dansk Folkeparti,2004-12-16 10:00:00
632065,1,6032,1431,Dansk Folkeparti,2004-12-16 10:00:00
632066,1,6032,677,Dansk Folkeparti,2004-12-16 10:00:00
632067,1,6032,1818,Venstre,2004-12-16 10:00:00
632068,1,6032,64,Venstre,2004-12-16 10:00:00
632069,1,6032,1817,Venstre,2004-12-16 10:00:00
632070,1,6032,657,Venstre,2004-12-16 10:00:00
632071,1,6032,1771,Dansk Folkeparti,2004-12-16 10:00:00
632072,1,6032,217,Venstre,2004-12-16 10:00:00
632073,1,6032,1831,Dansk Folkeparti,2004-12-16 10:00:00
632074,1,6032,646,Venstre,2004-12-16 10:00:00
632075,1,6032,645,Venstre,2004-12-16 10:00:00
632076,1,6032,83,Det Konservative Folkeparti,2004-12-16 10:00:00
632077,1,6032,245,Liberal Alliance,2004-12-16 10:00:00
632078,1,6032,1760,Venstre,2004-12-16 10:00:00
632079,1,6032,279,Venstre,2004-12-16 10:00:00
632080,1,6032,193,Venstre,2004-12-16 10:00:00
632081,1,6032,1115,Venstre,2004-12-16 10:00:00
632082,1,6032,671,Radikale Venstre,2004-12-16 10:00:00
632083,1,6032,206,Venstre,2004-12-16 10:00:00
632084,1,6032,661,Uden for folketingsgrupperne,2004-12-16 10:00:00
632085,1,6032,675,Venstre,2004-12-16 10:00:00
632086,1,6032,1757,Venstre,2004-12-16 10:00:00
632087,1,6032,1556,Kristeligt Folkeparti,2004-12-16 10:00:00
632088,1,6032,182,Danmarksdemokraterne,2004-12-16 10:00:00
632089,1,6032,1740,Dansk Folkeparti,2004-12-16 10:00:00
632090,1,6032,296,Venstre,2004-12-16 10:00:00
632091,1,6032,1791,Venstre,2004-12-16 10:00:00
632092,1,6032,1916,Det Konservative Folkeparti,2004-12-16 10:00:00
632093,1,6032,1774,Venstre,2004-12-16 10:00:00
632094,1,6033,1793,Enhedslisten,2004-12-16 10:00:00
632095,1,6033,8319,,2004-12-16 10:00:00
632096,1,6033,126,Venstre,2004-12-16 10:00:00
632097,1,6033,258,Socialdemokratiet,2004-12-16 10:00:00
632098,1,6033,647,Venstre,2004-12-16 10:00:00
632099,1,6033,1778,Socialdemokratiet,2004-12-16 10:00:00
632100,1,6033,149,Det Konservative Folkeparti,2004-12-16 10:00:00
632101,1,6033,1751,Socialdemokratiet,2004-12-16 10:00:00
632102,1,6033,1455,Socialdemokratiet,2004-12-16 10:00:00
632103,1,6033,49,Venstre,2004-12-16 10:00:00
632104,1,6033,1755,Dansk Folkeparti,2004-12-16 10:00:00
632105,1,6033,1821,Venstre,2004-12-16 10:00:00
632106,1,6033,1886,Socialdemokratiet,2004-12-16 10:00:00
632107,1,6033,220,Socialdemokratiet,2004-12-16 10:00:00
632108,1,6033,183,Danmarksdemokraterne,2004-12-16 10:00:00
632109,1,6033,648,Det Konservative Folkeparti,2004-12-16 10:00:00
632110,1,6033,94,Venstre,2004-12-16 10:00:00
632111,1,6033,664,Uden for folketingsgrupperne,2004-12-16 10:00:00
632112,1,6033,1885,Venstre,2004-12-16 10:00:00
632113,1,6033,1371,Dansk Folkeparti,2004-12-16 10:00:00
632114,1,6033,1790,Venstre,2004-12-16 10:00:00
632115,1,6033,216,Dansk Folkeparti,2004-12-16 10:00:00
632116,1,6033,108,Det Konservative Folkeparti,2004-12-16 10:00:00
632117,1,6033,131,Det Konservative Folkeparti,2004-12-16 10:00:00
632118,1,6033,1746,Venstre,2004-12-16 10:00:00
632119,1,6033,1433,Dansk Folkeparti,2004-12-16 10:00:00
632120,1,6033,1623,,2004-12-16 10:00:00
632121,1,6033,138,Socialdemokratiet,2004-12-16 10:00:00
632122,1,6033,1047,Uden for folketingsgrupperne,2004-12-16 10:00:00
632123,1,6033,794,Socialistisk Folkeparti,2004-12-16 10:00:00
632124,1,6033,1911,Socialdemokratiet,2004-12-16 10:00:00
632125,1,6033,1256,Socialdemokratiet,2004-12-16 10:00:00
632126,1,6033,1731,Det Konservative Folkeparti,2004-12-16 10:00:00
632127,1,6033,1444,Socialistisk Folkeparti,2004-12-16 10:00:00
632128,1,6033,1718,Venstre,2004-12-16 10:00:00
632129,1,6033,1234,Socialistisk Folkeparti,2004-12-16 10:00:00
632130,1,6033,364,Venstre,2004-12-16 10:00:00
632131,1,6033,660,Venstre,2004-12-16 10:00:00
632132,1,6033,678,Socialdemokratiet,2004-12-16 10:00:00
632133,1,6033,920,Socialdemokratiet,2004-12-16 10:00:00
632134,1,6033,1759,Det Konservative Folkeparti,2004-12-16 10:00:00
632135,1,6033,1792,Venstre,2004-12-16 10:00:00
632136,1,6033,652,Socialdemokratiet,2004-12-16 10:00:00
632137,1,6033,1850,Det Konservative Folkeparti,2004-12-16 10:00:00
632138,1,6033,1815,Dansk Folkeparti,2004-12-16 10:00:00
632139,1,6033,1912,Radikale Venstre,2004-12-16 10:00:00
632140,1,6033,1447,Socialdemokratiet,2004-12-16 10:00:00
632141,1,6033,668,Uden for folketingsgrupperne,2004-12-16 10:00:00
632142,1,6033,1844,Venstre,2004-12-16 10:00:00
632143,1,6033,1823,Det Konservative Folkeparti,2004-12-16 10:00:00
632144,1,6033,252,Dansk Folkeparti,2004-12-16 10:00:00
632145,1,6033,280,Socialdemokratiet,2004-12-16 10:00:00
632146,1,6033,1739,Venstre,2004-12-16 10:00:00
632147,1,6033,1557,Kristeligt Folkeparti,2004-12-16 10:00:00
632148,1,6033,676,Dansk Folkeparti,2004-12-16 10:00:00
632149,1,6033,1431,Dansk Folkeparti,2004-12-16 10:00:00
632150,1,6033,679,Socialdemokratiet,2004-12-16 10:00:00
632151,1,6033,677,Dansk Folkeparti,2004-12-16 10:00:00
632152,1,6033,1818,Venstre,2004-12-16 10:00:00
632153,1,6033,64,Venstre,2004-12-16 10:00:00
632154,1,6033,28,Socialdemokratiet,2004-12-16 10:00:00
632155,1,6033,1817,Venstre,2004-12-16 10:00:00
632156,1,6033,657,Venstre,2004-12-16 10:00:00
632157,1,6033,386,Socialdemokratiet,2004-12-16 10:00:00
632158,1,6033,1771,Dansk Folkeparti,2004-12-16 10:00:00
632159,1,6033,257,Socialdemokratiet,2004-12-16 10:00:00
632160,1,6033,217,Venstre,2004-12-16 10:00:00
632161,1,6033,1831,Dansk Folkeparti,2004-12-16 10:00:00
632162,1,6033,646,Venstre,2004-12-16 10:00:00
632163,1,6033,951,Socialdemokratiet,2004-12-16 10:00:00
632164,1,6033,645,Venstre,2004-12-16 10:00:00
632165,1,6033,1880,Socialdemokratiet,2004-12-16 10:00:00
632166,1,6033,83,Det Konservative Folkeparti,2004-12-16 10:00:00
632167,1,6033,245,Liberal Alliance,2004-12-16 10:00:00
632168,1,6033,1760,Venstre,2004-12-16 10:00:00
632169,1,6033,1770,Socialdemokratiet,2004-12-16 10:00:00
632170,1,6033,1830,Socialdemokratiet,2004-12-16 10:00:00
632171,1,6033,279,Venstre,2004-12-16 10:00:00
632172,1,6033,1730,Radikale Venstre,2004-12-16 10:00:00
632173,1,6033,193,Venstre,2004-12-16 10:00:00
632174,1,6033,666,Socialdemokratiet,2004-12-16 10:00:00
632175,1,6033,1115,Venstre,2004-12-16 10:00:00
632176,1,6033,671,Radikale Venstre,2004-12-16 10:00:00
632177,1,6033,206,Venstre,2004-12-16 10:00:00
632178,1,6033,661,Uden for folketingsgrupperne,2004-12-16 10:00:00
632179,1,6033,1353,Socialdemokratiet,2004-12-16 10:00:00
632180,1,6033,1768,Socialdemokratiet,2004-12-16 10:00:00
632181,1,6033,675,Venstre,2004-12-16 10:00:00
632182,1,6033,1757,Venstre,2004-12-16 10:00:00
632183,1,6033,1556,Kristeligt Folkeparti,2004-12-16 10:00:00
632184,1,6033,226,Socialdemokratiet,2004-12-16 10:00:00
632185,1,6033,1319,Socialdemokratiet,2004-12-16 10:00:00
632186,1,6033,182,Danmarksdemokraterne,2004-12-16 10:00:00
632187,1,6033,3042,,2004-12-16 10:00:00
632188,1,6033,1740,Dansk Folkeparti,2004-12-16 10:00:00
632189,1,6033,348,Socialistisk Folkeparti,2004-12-16 10:00:00
632190,1,6033,1767,Socialdemokratiet,2004-12-16 10:00:00
632191,1,6033,1094,Socialdemokratiet,2004-12-16 10:00:00
632192,1,6033,296,Venstre,2004-12-16 10:00:00
632193,1,6033,1822,Socialdemokratiet,2004-12-16 10:00:00
632194,1,6033,1791,Venstre,2004-12-16 10:00:00
632195,1,6033,1916,Det Konservative Folkeparti,2004-12-16 10:00:00
632196,1,6033,1774,Venstre,2004-12-16 10:00:00
632197,1,6033,1747,Socialdemokratiet,2004-12-16 10:00:00
632198,1,6034,1891,Socialdemokratiet,2004-12-07 12:00:00
632199,1,6034,164,Venstre,2004-12-07 12:00:00
632200,1,6034,8319,,2004-12-07 12:00:00
632201,1,6034,258,Socialdemokratiet,2004-12-07 12:00:00
632202,1,6034,351,Socialdemokratiet,2004-12-07 12:00:00
632203,1,6034,647,Venstre,2004-12-07 12:00:00
632204,1,6034,1778,Socialdemokratiet,2004-12-07 12:00:00
632205,1,6034,149,Det Konservative Folkeparti,2004-12-07 12:00:00
632206,1,6034,1727,Socialdemokratiet,2004-12-07 12:00:00
632207,1,6034,350,Venstre,2004-12-07 12:00:00
632208,1,6034,1455,Socialdemokratiet,2004-12-07 12:00:00
632209,1,6034,49,Venstre,2004-12-07 12:00:00
632210,1,6034,1755,Dansk Folkeparti,2004-12-07 12:00:00
632211,1,6034,1821,Venstre,2004-12-07 12:00:00
632212,1,6034,1886,Socialdemokratiet,2004-12-07 12:00:00
632213,1,6034,220,Socialdemokratiet,2004-12-07 12:00:00
632214,1,6034,183,Danmarksdemokraterne,2004-12-07 12:00:00
632215,1,6034,198,Socialistisk Folkeparti,2004-12-07 12:00:00
632216,1,6034,1325,Socialdemokratiet,2004-12-07 12:00:00
632217,1,6034,94,Venstre,2004-12-07 12:00:00
632218,1,6034,664,Uden for folketingsgrupperne,2004-12-07 12:00:00
632219,1,6034,1885,Venstre,2004-12-07 12:00:00
632220,1,6034,1790,Venstre,2004-12-07 12:00:00
632221,1,6034,216,Dansk Folkeparti,2004-12-07 12:00:00
632222,1,6034,211,Dansk Folkeparti,2004-12-07 12:00:00
632223,1,6034,108,Det Konservative Folkeparti,2004-12-07 12:00:00
632224,1,6034,1805,Ny Alliance,2004-12-07 12:00:00
632225,1,6034,131,Det Konservative Folkeparti,2004-12-07 12:00:00
632226,1,6034,1746,Venstre,2004-12-07 12:00:00
632227,1,6034,1623,,2004-12-07 12:00:00
632228,1,6034,1047,Uden for folketingsgrupperne,2004-12-07 12:00:00
632229,1,6034,794,Socialistisk Folkeparti,2004-12-07 12:00:00
632230,1,6034,1911,Socialdemokratiet,2004-12-07 12:00:00
632231,1,6034,1256,Socialdemokratiet,2004-12-07 12:00:00
632232,1,6034,5593,,2004-12-07 12:00:00
632233,1,6034,1731,Det Konservative Folkeparti,2004-12-07 12:00:00
632234,1,6034,7633,,2004-12-07 12:00:00
632235,1,6034,1444,Socialistisk Folkeparti,2004-12-07 12:00:00
632236,1,6034,1718,Venstre,2004-12-07 12:00:00
632237,1,6034,1234,Socialistisk Folkeparti,2004-12-07 12:00:00
632238,1,6034,364,Venstre,2004-12-07 12:00:00
632239,1,6034,920,Socialdemokratiet,2004-12-07 12:00:00
632240,1,6034,1792,Venstre,2004-12-07 12:00:00
632241,1,6034,1773,Socialdemokratiet,2004-12-07 12:00:00
632242,1,6034,271,Venstre,2004-12-07 12:00:00
632243,1,6034,652,Socialdemokratiet,2004-12-07 12:00:00
632244,1,6034,1850,Det Konservative Folkeparti,2004-12-07 12:00:00
632245,1,6034,1815,Dansk Folkeparti,2004-12-07 12:00:00
632246,1,6034,1752,Socialistisk Folkeparti,2004-12-07 12:00:00
632247,1,6034,1912,Radikale Venstre,2004-12-07 12:00:00
632248,1,6034,1447,Socialdemokratiet,2004-12-07 12:00:00
632249,1,6034,668,Uden for folketingsgrupperne,2004-12-07 12:00:00
632250,1,6034,1844,Venstre,2004-12-07 12:00:00
632251,1,6034,1823,Det Konservative Folkeparti,2004-12-07 12:00:00
632252,1,6034,280,Socialdemokratiet,2004-12-07 12:00:00
632253,1,6034,1777,Dansk Folkeparti,2004-12-07 12:00:00
632254,1,6034,1739,Venstre,2004-12-07 12:00:00
632255,1,6034,1557,Kristeligt Folkeparti,2004-12-07 12:00:00
632256,1,6034,676,Dansk Folkeparti,2004-12-07 12:00:00
632257,1,6034,1431,Dansk Folkeparti,2004-12-07 12:00:00
632258,1,6034,679,Socialdemokratiet,2004-12-07 12:00:00
632259,1,6034,1818,Venstre,2004-12-07 12:00:00
632260,1,6034,64,Venstre,2004-12-07 12:00:00
632261,1,6034,28,Socialdemokratiet,2004-12-07 12:00:00
632262,1,6034,1817,Venstre,2004-12-07 12:00:00
632263,1,6034,657,Venstre,2004-12-07 12:00:00
632264,1,6034,1771,Dansk Folkeparti,2004-12-07 12:00:00
632265,1,6034,1814,Venstre,2004-12-07 12:00:00
632266,1,6034,257,Socialdemokratiet,2004-12-07 12:00:00
632267,1,6034,141,Radikale Venstre,2004-12-07 12:00:00
632268,1,6034,217,Venstre,2004-12-07 12:00:00
632269,1,6034,1831,Dansk Folkeparti,2004-12-07 12:00:00
632270,1,6034,646,Venstre,2004-12-07 12:00:00
632271,1,6034,1636,Dansk Folkeparti,2004-12-07 12:00:00
632272,1,6034,951,Socialdemokratiet,2004-12-07 12:00:00
632273,1,6034,645,Venstre,2004-12-07 12:00:00
632274,1,6034,1880,Socialdemokratiet,2004-12-07 12:00:00
632275,1,6034,1879,Socialdemokratiet,2004-12-07 12:00:00
632276,1,6034,1770,Socialdemokratiet,2004-12-07 12:00:00
632277,1,6034,33,Socialistisk Folkeparti,2004-12-07 12:00:00
632278,1,6034,193,Venstre,2004-12-07 12:00:00
632279,1,6034,666,Socialdemokratiet,2004-12-07 12:00:00
632280,1,6034,1115,Venstre,2004-12-07 12:00:00
632281,1,6034,1219,Kristendemokraterne,2004-12-07 12:00:00
632282,1,6034,1804,Socialdemokratiet,2004-12-07 12:00:00
632283,1,6034,680,Radikale Venstre,2004-12-07 12:00:00
632284,1,6034,206,Venstre,2004-12-07 12:00:00
632285,1,6034,1744,Socialistisk Folkeparti,2004-12-07 12:00:00
632286,1,6034,145,Moderaterne,2004-12-07 12:00:00
632287,2,6034,172,Socialdemokratiet,2004-12-07 12:00:00
632288,1,6034,725,Venstre,2004-12-07 12:00:00
632289,1,6034,1353,Socialdemokratiet,2004-12-07 12:00:00
632290,1,6034,1768,Socialdemokratiet,2004-12-07 12:00:00
632291,1,6034,1757,Venstre,2004-12-07 12:00:00
632292,1,6034,1280,Socialdemokratiet,2004-12-07 12:00:00
632293,1,6034,1769,Dansk Folkeparti,2004-12-07 12:00:00
632294,1,6034,1319,Socialdemokratiet,2004-12-07 12:00:00
632295,1,6034,182,Danmarksdemokraterne,2004-12-07 12:00:00
632296,1,6034,1761,Det Konservative Folkeparti,2004-12-07 12:00:00
632297,1,6034,3042,,2004-12-07 12:00:00
632298,1,6034,1740,Dansk Folkeparti,2004-12-07 12:00:00
632299,1,6034,348,Socialistisk Folkeparti,2004-12-07 12:00:00
632300,1,6034,1767,Socialdemokratiet,2004-12-07 12:00:00
632301,1,6034,1094,Socialdemokratiet,2004-12-07 12:00:00
632302,1,6034,1250,Socialdemokratiet,2004-12-07 12:00:00
632303,1,6034,296,Venstre,2004-12-07 12:00:00
632304,1,6034,212,Venstre,2004-12-07 12:00:00
632305,1,6034,1749,Venstre,2004-12-07 12:00:00
632306,1,6034,1774,Venstre,2004-12-07 12:00:00
632307,1,6034,1747,Socialdemokratiet,2004-12-07 12:00:00
632308,1,6035,1793,Enhedslisten,2004-12-16 10:00:00
632309,1,6035,8319,,2004-12-16 10:00:00
632310,1,6035,126,Venstre,2004-12-16 10:00:00
632311,1,6035,258,Socialdemokratiet,2004-12-16 10:00:00
632312,1,6035,647,Venstre,2004-12-16 10:00:00
632313,1,6035,1778,Socialdemokratiet,2004-12-16 10:00:00
632314,1,6035,149,Det Konservative Folkeparti,2004-12-16 10:00:00
632315,1,6035,1751,Socialdemokratiet,2004-12-16 10:00:00
632316,1,6035,1455,Socialdemokratiet,2004-12-16 10:00:00
632317,1,6035,49,Venstre,2004-12-16 10:00:00
632318,1,6035,1755,Dansk Folkeparti,2004-12-16 10:00:00
632319,1,6035,1821,Venstre,2004-12-16 10:00:00
632320,1,6035,1886,Socialdemokratiet,2004-12-16 10:00:00
632321,1,6035,220,Socialdemokratiet,2004-12-16 10:00:00
632322,1,6035,183,Danmarksdemokraterne,2004-12-16 10:00:00
632323,1,6035,198,Socialistisk Folkeparti,2004-12-16 10:00:00
632324,1,6035,648,Det Konservative Folkeparti,2004-12-16 10:00:00
632325,1,6035,94,Venstre,2004-12-16 10:00:00
632326,1,6035,1885,Venstre,2004-12-16 10:00:00
632327,1,6035,1371,Dansk Folkeparti,2004-12-16 10:00:00
632328,1,6035,1790,Venstre,2004-12-16 10:00:00
632329,1,6035,216,Dansk Folkeparti,2004-12-16 10:00:00
