,id,dato
9324,11607,2021-06-01T15:00:00
9325,11608,2021-06-03T10:00:00
9326,11609,2021-05-26T14:00:00
9327,11610,2021-06-09T11:40:00
9328,11611,2021-06-11T10:30:00
9329,11612,2021-06-17T11:15:00
9330,11613,2021-06-16T17:00:00
9331,11614,2021-06-03T15:45:00
9332,11615,2021-05-27T12:00:00
9333,11616,2021-06-02T12:00:00
9334,11617,2021-06-10T09:00:00
9335,11618,2021-05-27T08:00:00
9336,11619,2021-06-24T13:00:00
9337,11620,2021-05-28T11:15:00
9338,11621,2021-06-01T09:30:00
9339,11622,2021-06-08T13:00:00
9340,11623,2021-06-01T14:00:00
9341,11624,2021-06-03T13:30:00
9342,11625,2021-06-16T10:00:00
9343,11626,2021-05-27T16:00:00
9344,11627,2021-06-02T12:00:00
9345,11628,2021-05-28T10:00:00
9346,11629,2021-06-15T15:45:00
9347,11630,2021-06-16T10:00:00
9348,11631,2021-06-09T14:00:00
9349,11632,2021-05-31T09:30:00
9350,11633,2021-06-03T08:30:00
9351,11634,2021-05-31T13:00:00
9352,11635,2021-06-08T09:00:00
9353,11636,2021-05-31T12:00:00
9354,11637,2021-06-01T14:00:00
9355,11638,2021-06-04T11:30:00
9356,11639,2021-06-15T13:30:00
9357,11640,2021-06-11T10:00:00
9358,11641,2021-06-22T10:00:00
9359,11642,2021-06-22T08:45:00
9360,11643,2021-06-10T09:30:00
9361,11644,2021-06-02T12:05:00
9362,11645,2021-06-17T10:15:00
9363,11646,2021-06-10T10:15:00
9364,11647,2021-06-02T19:00:00
9365,11648,2021-06-10T12:00:00
9366,11649,2021-06-08T14:00:00
9367,11650,2021-06-24T13:15:00
9368,11651,2021-06-17T09:30:00
9369,11652,2021-06-10T15:00:00
9370,11653,2021-06-08T16:00:00
9371,11654,2021-06-11T10:00:00
9372,11655,2021-06-28T11:00:00
9373,11656,2021-09-02T13:00:00
9374,11657,2021-06-22T13:00:00
9375,11658,2021-06-11T12:00:00
9376,11659,2021-09-02T10:15:00
9377,11660,2021-06-08T13:00:00
9378,11661,2021-06-16T13:45:00
9379,11662,2021-06-16T14:30:00
9380,11663,2021-06-24T13:15:00
9381,11664,2021-06-23T14:00:00
9382,11665,2021-06-16T12:00:00
9383,11666,2021-06-15T13:00:00
9384,11667,2021-09-03T10:15:00
9385,11668,2021-06-24T13:15:00
9386,11669,2021-06-10T11:15:00
9387,11670,2021-06-15T13:00:00
9388,11671,2021-09-02T10:00:00
9389,11672,2021-06-22T14:00:00
9390,11673,2021-06-24T10:00:00
9391,11674,2021-06-15T15:00:00
9392,11675,2021-06-16T14:00:00
9393,11676,2021-06-24T14:00:00
9394,11677,2021-06-25T10:00:00
9395,11678,2021-06-24T10:15:00
9396,11679,2021-06-16T14:15:00
9397,11680,2021-06-18T11:00:00
9398,11681,2021-06-22T13:30:00
9399,11682,2021-06-25T13:00:00
9400,11683,2021-09-09T11:00:00
9401,11684,2021-06-24T14:00:00
9402,11685,2021-06-22T13:00:00
9403,11686,2021-06-22T10:00:00
9404,11687,2021-06-23T13:00:00
9405,11688,2021-06-23T14:00:00
9406,11689,2021-06-24T11:00:00
9407,11690,2021-08-19T10:15:00
9408,11691,2021-08-12T10:15:00
9409,11692,2021-06-24T10:50:00
9410,11693,2021-08-19T13:00:00
9411,11694,2021-06-24T10:00:00
9412,11695,2021-06-24T13:00:00
9413,11696,2021-06-29T13:00:00
9414,11697,2021-08-26T13:00:00
9415,11698,2021-09-02T10:15:00
9416,11699,2021-09-01T13:00:00
9417,11700,2021-08-20T14:00:00
9418,11701,2021-08-13T10:30:00
9419,11702,2021-09-30T10:15:00
9420,11703,2021-09-09T13:00:00
9421,11704,2021-08-19T15:00:00
9422,11705,2021-08-26T16:00:00
9423,11706,2021-08-10T14:00:00
9424,11707,2021-08-31T14:45:00
9425,11708,2021-08-25T14:00:00
9426,11709,2021-09-08T13:30:00
9427,11710,2021-09-28T14:00:00
9428,11711,2021-08-17T14:30:00
9429,11712,2021-09-02T15:00:00
9430,11713,2021-08-24T13:00:00
9431,11714,2021-08-16T14:15:00
9432,11715,2021-09-07T15:15:00
9433,11716,2021-09-01T12:00:00
9434,11717,2021-08-26T10:30:00
9435,11718,2021-08-26T09:00:00
9436,11719,2021-09-03T13:00:00
9437,11720,2021-08-18T14:00:00
9438,11721,2021-09-16T10:15:00
9439,11722,2021-08-19T08:30:00
9440,11723,2021-08-14T20:00:00
9441,11724,2021-08-16T13:00:00
9442,11725,2021-08-27T11:00:00
9443,11726,2021-08-17T15:00:00
9444,11727,2021-08-27T08:50:00
9445,11728,2021-09-03T11:00:00
9446,11729,2021-08-26T13:00:00
9447,11730,2021-09-15T11:45:00
9448,11731,2021-09-21T15:00:00
9449,11732,2021-09-02T12:45:00
9450,11733,2021-09-13T13:00:00
9451,11734,2021-08-24T14:30:00
9452,11735,2021-09-01T10:45:00
9453,11736,2021-09-01T14:30:00
9454,11737,2021-08-26T14:30:00
9455,11738,2021-09-22T12:00:00
9456,11739,2021-08-27T08:30:00
9457,11740,2021-08-31T13:15:00
9458,11741,2021-08-31T13:45:00
9459,11742,2021-09-16T15:00:00
9460,11743,2021-09-21T14:00:00
9461,11744,2021-08-26T11:00:00
9462,11745,2021-08-26T13:00:00
9463,11746,2021-08-27T10:00:00
9464,11747,2021-08-27T11:00:00
9465,11748,2021-08-26T14:00:00
9466,11749,2021-09-02T08:30:00
9467,11750,2021-09-03T09:00:00
9468,11751,2021-09-13T14:45:00
9469,11752,2021-08-30T15:00:00
9470,11753,2021-09-21T14:15:00
9471,11754,2021-08-26T18:40:00
9472,11755,2021-08-26T23:00:00
9473,11756,2021-09-01T13:00:00
9474,11757,2021-09-23T10:00:00
9475,11758,2021-09-01T14:00:00
9476,11759,2021-09-02T10:30:00
9477,11760,2021-09-29T12:30:00
9478,11761,2021-09-07T09:00:00
9479,11762,2021-09-15T10:00:00
9480,11763,2021-09-01T14:00:00
9481,11764,2021-09-09T11:00:00
9482,11765,2021-09-08T15:30:00
9483,11766,2021-09-09T15:00:00
9484,11767,2021-09-06T13:30:00
9485,11768,2021-09-09T07:50:00
9486,11769,2021-09-08T14:00:00
9487,11770,2021-09-08T14:15:00
9488,11771,2021-09-08T10:00:00
9489,11772,2021-09-08T13:30:00
9490,11773,2021-10-04T14:00:00
9491,11774,2021-09-20T15:00:00
9492,11775,2021-09-16T10:15:00
9493,11776,2021-10-07T12:00:00
9494,11777,2021-09-09T13:00:00
9495,11778,2021-09-07T14:00:00
9496,11779,2021-09-16T13:00:00
9497,11780,2021-09-07T08:30:00
9498,11781,2021-10-14T13:45:00
9499,11782,2021-10-15T14:00:00
9500,11783,2021-10-26T16:30:00
9501,11784,2021-09-16T10:15:00
9502,11785,2021-09-15T14:00:00
9503,11786,2021-09-16T08:30:00
9504,11787,2021-09-30T14:00:00
9505,11788,2021-09-23T10:00:00
9506,11789,2021-09-28T14:00:00
9507,11790,2021-09-29T14:00:00
9508,11791,2021-09-16T09:30:00
9509,11792,2021-09-22T13:00:00
9510,11793,2021-09-22T14:15:00
9511,11794,2021-09-21T14:00:00
9512,11795,2021-09-29T10:00:00
9513,11796,2021-09-23T13:00:00
9514,11797,2021-09-28T10:00:00
9515,11798,2021-09-29T10:00:00
9516,11799,2021-09-29T12:30:00
9517,11800,2021-09-15T14:00:00
9518,11801,2021-09-17T12:30:00
9519,11802,2021-09-17T10:00:00
9520,11803,2021-09-21T09:00:00
9521,11804,2021-10-05T12:00:00
9522,11805,2021-09-30T13:00:00
9523,11806,2021-10-06T13:00:00
9524,11807,2021-10-07T09:00:00
9525,11808,2021-10-12T13:00:00
9526,11809,2021-10-13T13:00:00
9527,11810,2021-10-14T10:15:00
9528,11811,2021-10-15T10:00:00
9529,11812,2021-10-26T13:00:00
9530,11813,2021-10-27T13:00:00
9531,11814,2021-10-28T10:00:00
9532,11815,2021-10-29T10:00:00
9533,11816,2021-11-10T13:00:00
9534,11817,2021-11-09T13:00:00
9535,11818,2021-11-11T10:00:00
9536,11819,2021-11-17T13:00:00
9537,11820,2021-11-18T10:00:00
9538,11821,2021-11-19T10:00:00
9539,11822,2021-11-23T13:00:00
9540,11823,2021-11-24T13:00:00
9541,11824,2021-11-25T10:35:00
9542,11825,2021-11-26T10:00:00
9543,11826,2021-11-30T13:00:00
9544,11827,2021-12-01T13:00:00
9545,11828,2021-12-02T10:00:00
9546,11829,2021-12-03T10:00:00
9547,11830,2021-12-07T13:00:00
9548,11831,2021-12-08T13:00:00
9549,11832,2021-12-09T10:15:00
9550,11833,2021-12-10T10:00:00
9551,11834,2021-12-14T13:00:00
9552,11835,2021-12-15T13:00:00
9553,11836,2021-12-16T10:00:00
9554,11837,2021-12-17T10:00:00
9555,11838,2021-12-21T13:15:00
9556,11839,2021-12-22T09:00:00
9557,11840,2022-01-11T13:00:00
9558,11841,2022-01-12T13:00:00
9559,11842,2022-01-13T10:00:00
9560,11843,2022-01-14T10:00:00
9561,11844,2022-01-19T13:00:00
9562,11845,2022-01-18T13:00:00
9563,11846,2022-01-20T10:00:00
9564,11847,2022-01-21T10:00:00
9565,11848,2022-01-25T13:00:00
9566,11849,2022-01-26T13:00:00
9567,11850,2022-01-27T10:00:00
9568,11851,2022-01-28T10:00:00
9569,11852,2022-02-01T13:00:00
9570,11853,2022-02-02T13:00:00
9571,11854,2022-02-03T10:00:00
9572,11855,2022-02-04T10:00:00
9573,11856,2022-02-08T13:00:00
9574,11857,2022-02-09T13:00:00
9575,11858,2022-02-10T10:00:00
9576,11859,2022-02-11T10:00:00
9577,11860,2022-02-23T13:00:00
9578,11861,2022-02-22T13:00:00
9579,11862,2022-02-24T10:00:00
9580,11863,2022-02-25T10:00:00
9581,11864,2022-03-01T13:00:00
9582,11865,2022-03-02T13:00:00
9583,11866,2022-03-03T10:00:00
9584,11867,2022-03-04T10:00:00
9585,11868,2022-03-15T13:00:00
9586,11869,2022-03-16T13:15:00
9587,11870,2022-03-22T13:00:00
9588,11871,2022-03-23T13:00:00
9589,11872,2022-03-25T10:00:00
9590,11873,2022-03-29T13:10:00
9591,11874,2022-03-30T13:00:00
9592,11875,2022-03-31T10:15:00
9593,11876,2022-04-01T10:00:00
9594,11877,2022-04-05T13:00:00
9595,11878,2022-04-06T13:00:00
9596,11879,2022-04-07T10:15:00
9597,11880,2022-04-08T10:00:00
9598,11881,2022-04-19T13:00:00
9599,11882,2022-04-20T13:00:00
9600,11883,2022-04-21T10:15:00
9601,11884,2022-04-22T10:00:00
9602,11885,2022-04-26T13:00:00
9603,11886,2022-04-27T13:00:00
9604,11887,2022-04-28T10:15:00
9605,11888,2022-04-29T10:00:00
9606,11889,2022-05-03T13:00:00
9607,11890,2022-05-04T10:00:00
9608,11891,2022-05-05T10:00:00
9609,11892,2022-05-06T10:00:00
9610,11893,2022-05-10T13:00:00
9611,11894,2022-05-11T10:00:00
9612,11895,2022-05-12T10:00:00
9613,11896,2022-05-17T13:00:00
9614,11897,2022-05-18T10:00:00
9615,11898,2022-05-20T10:00:00
9616,11899,2022-05-19T10:15:00
9617,11900,2022-05-23T09:00:00
9618,11901,2022-06-07T13:00:00
9619,11902,2022-06-08T13:00:00
9620,11903,2022-06-09T09:00:00
9621,11904,2022-06-03T10:00:00
9622,11905,2022-06-02T10:15:00
9623,11906,2021-09-23T15:00:00
9624,11907,2021-09-29T13:00:00
9625,11908,2021-09-23T13:00:00
9626,11909,2021-09-23T10:45:00
9627,11910,2021-09-28T13:30:00
9628,11911,2008-12-02T14:30:00
9629,11912,2021-10-06T11:30:00
9630,11913,2021-09-29T13:00:00
9631,11914,2021-09-30T11:00:00
9632,11915,2021-10-14T10:10:00
9633,11916,2021-10-14T10:15:00
9634,11917,2021-10-07T12:00:00
9635,11918,2021-09-28T14:00:00
9636,11919,2021-09-30T13:30:00
9637,11920,2021-10-12T14:00:00
9638,11921,2021-09-28T15:00:00
9639,11922,2021-10-14T10:15:00
9640,11923,2021-10-13T14:00:00
9641,11924,2021-10-28T10:15:00
9642,11925,2021-09-30T15:00:00
9643,11926,2021-10-06T13:00:00
9644,11927,2021-09-30T13:15:00
9645,11928,2021-10-14T14:00:00
9646,11929,2021-10-28T14:00:00
9647,11930,2021-10-29T08:00:00
9648,11931,2021-10-14T13:00:00
9649,11932,2021-10-28T13:00:00
9650,11933,2021-10-12T13:15:00
9651,11934,2021-10-06T09:30:00
9652,11935,2021-10-06T13:45:00
9653,11936,2021-10-14T13:00:00
9654,11937,2021-10-12T15:00:00
9655,11938,2021-10-06T14:00:00
9656,11939,2021-10-07T07:50:00
9657,11940,2021-10-14T10:15:00
9658,11941,2021-10-06T13:00:00
9659,11942,2021-10-13T10:00:00
9660,11943,2021-10-12T15:00:00
9661,11944,2021-10-08T09:30:00
9662,11945,2021-10-13T14:00:00
9663,11946,2021-10-28T13:30:00
9664,11947,2021-10-14T10:00:00
9665,11948,2021-10-14T08:50:00
9666,11949,2021-11-04T12:30:00
9667,11950,2021-11-12T11:00:00
9668,11951,2021-11-18T12:30:00
9669,11952,2021-11-25T12:30:00
9670,11953,2021-12-02T12:45:00
9671,11954,2021-12-10T11:00:00
9672,11955,2021-12-16T12:30:00
9673,11956,2021-10-27T14:00:00
9674,11957,2021-10-14T13:30:00
9675,11958,2021-10-28T11:00:00
9676,11959,2021-10-27T10:00:00
9677,11960,2021-10-14T15:00:00
9678,11961,2021-10-13T13:00:00
9679,11962,2021-10-12T09:00:00
9680,11963,2021-10-14T10:30:00
9681,11964,2021-10-13T10:00:00
9682,11965,2021-10-13T10:00:00
9683,11966,2021-10-27T12:30:00
9684,11967,2021-10-12T09:00:00
9685,11968,2021-10-26T14:30:00
9686,11969,2021-10-13T12:00:00
9687,11970,2021-10-12T14:00:00
9688,11971,2021-10-26T13:15:00
9689,11972,2021-10-27T11:00:00
9690,11973,2021-10-14T11:00:00
9691,11974,2021-10-12T14:00:00
9692,11975,2021-10-14T13:00:00
9693,11976,2021-10-26T16:00:00
9694,11977,2021-10-28T10:15:00
9695,11978,2021-10-28T13:00:00
9696,11979,2021-10-26T14:00:00
9697,11980,2021-10-28T15:00:00
9698,11981,2021-10-15T09:30:00
9699,11982,2021-11-10T11:30:00
9700,11983,2021-12-09T13:30:00
9701,11984,2021-11-23T14:45:00
9702,11985,2021-10-27T14:15:00
9703,11986,2021-11-11T13:00:00
9704,11987,2021-10-27T09:00:00
9705,11988,2021-11-11T10:15:00
9706,11989,2021-10-28T10:00:00
9707,11990,2021-10-27T10:00:00
9708,11991,2021-10-27T12:30:00
9709,11992,2021-10-28T10:30:00
9710,11993,2021-11-10T10:00:00
9711,11994,2021-10-26T09:30:00
9712,11995,2021-10-26T11:00:00
9713,11996,2021-10-26T14:00:00
9714,11997,2021-11-09T15:00:00
9715,11998,2021-11-11T10:15:00
9716,11999,2021-11-23T14:30:00
9717,12000,2021-11-23T15:00:00
9718,12001,2021-11-09T15:00:00
9719,12002,2021-10-28T11:00:00
9720,12003,2021-11-11T11:00:00
9721,12004,2021-12-02T11:00:00
9722,12005,2022-01-27T11:00:00
9723,12006,2021-11-18T10:15:00
9724,12007,2021-10-26T09:00:00
9725,12008,2021-10-28T08:15:00
9726,12009,2021-11-10T10:00:00
9727,12010,2021-10-29T09:30:00
9728,12011,2021-11-02T13:30:00
9729,12012,2021-11-18T13:30:00
9730,12013,2021-11-25T13:30:00
9731,12014,2021-11-09T15:00:00
9732,12015,2021-11-12T14:00:00
9733,12016,2021-11-17T13:00:00
9734,12017,2021-11-11T10:30:00
9735,12018,2021-11-11T13:30:00
9736,12019,2021-11-09T15:00:00
9737,12020,2021-11-12T09:00:00
9738,12021,2021-11-11T14:00:00
9739,12022,2021-11-18T14:00:00
9740,12023,2021-11-25T14:00:00
9741,12024,2021-11-25T13:00:00
9742,12025,2021-12-02T13:00:00
9743,12026,2021-11-11T10:15:00
9744,12027,2021-12-15T10:00:00
9745,12028,2021-11-30T08:30:00
9746,12029,2021-11-18T13:00:00
9747,12030,2021-11-10T14:00:00
9748,12031,2021-12-08T14:15:00
9749,12032,2021-11-09T09:00:00
9750,12033,2021-11-25T13:00:00
9751,12034,2021-11-25T10:15:00
9752,12035,2021-11-11T15:00:00
9753,12036,2021-11-11T11:45:00
9754,12037,2021-12-14T08:30:00
9755,12038,2021-12-21T09:00:00
9756,12039,2021-12-02T10:15:00
9757,12040,2021-11-24T14:00:00
9758,12041,2021-11-09T14:00:00
9759,12042,2021-11-11T10:30:00
9760,12043,2021-11-23T11:30:00
9761,12044,2021-11-18T11:00:00
9762,12045,2021-11-09T13:30:00
9763,12046,2021-11-12T09:00:00
9764,12047,2021-11-25T10:15:00
9765,12048,2021-12-01T14:00:00
9766,12049,2021-11-09T17:00:00
9767,12050,2021-11-12T09:30:00
9768,12051,2021-11-10T14:00:00
9769,12052,2021-12-14T14:45:00
9770,12053,2021-11-11T14:05:00
9771,12054,2021-11-11T14:20:00
9772,12055,2021-11-24T13:00:00
9773,12056,2021-11-15T10:00:00
9774,12057,2021-11-18T08:30:00
9775,12058,2021-11-23T15:15:00
9776,12059,2021-11-23T13:15:00
9777,12060,2021-11-18T11:00:00
9778,12061,2021-11-25T10:15:00
9779,12062,2021-12-02T10:15:00
9780,12063,2021-12-09T10:45:00
9781,12064,2021-11-18T12:45:00
9782,12065,2021-12-03T09:45:00
9783,12066,2021-12-21T08:45:00
9784,12067,2021-11-18T10:15:00
9785,12068,2021-11-15T11:00:00
9786,12069,2021-11-24T14:00:00
9787,12070,2021-11-17T10:00:00
9788,12071,2021-11-25T11:00:00
9789,12072,2021-12-07T16:00:00
9790,12073,2021-11-25T10:00:00
9791,12074,2021-11-18T10:00:00
9792,12075,2021-12-09T13:00:00
9793,12076,2021-11-17T13:00:00
9794,12077,2021-12-08T10:00:00
9795,12078,2021-11-19T10:00:00
9796,12079,2021-11-23T14:30:00
9797,12080,2021-11-25T14:00:00
9798,12081,2021-12-16T10:15:00
9799,12082,2021-11-24T12:00:00
9800,12083,2021-12-09T14:00:00
9801,12084,2022-01-20T10:15:00
9802,12085,2021-11-30T13:15:00
9803,12086,2021-11-23T14:00:00
9804,12087,2021-11-25T15:00:00
9805,12088,2021-11-25T11:40:00
9806,12089,2021-11-23T10:50:00
9807,12090,2021-11-24T11:00:00
9808,12091,2021-12-08T10:00:00
9809,12092,2021-11-24T13:00:00
9810,12093,2021-12-15T14:00:00
9811,12094,2021-11-24T13:00:00
9812,12095,2022-01-13T10:00:00
9813,12096,2021-12-02T13:00:00
9814,12097,2021-12-09T13:00:00
9815,12098,2021-12-16T13:00:00
9816,12099,2021-11-24T12:30:00
9817,12100,2021-12-09T10:15:00
9818,12101,2021-11-18T11:30:00
9819,12102,2021-11-24T16:00:00
9820,12103,2021-11-26T09:30:00
9821,12104,2021-12-07T09:30:00
9822,12105,2021-12-16T13:00:00
9823,12106,2021-12-02T10:15:00
9824,12107,2021-12-01T10:00:00
9825,12108,2021-12-16T15:00:00
9826,12109,2021-12-01T09:30:00
9827,12110,2022-01-12T09:30:00
9828,12111,2021-12-01T14:00:00
9829,12112,2021-11-29T10:00:00
9830,12113,2021-12-09T10:15:00
9831,12114,2021-11-25T17:00:00
9832,12115,2021-12-02T10:15:00
9833,12116,2021-12-01T13:00:00
9834,12117,2021-12-09T11:00:00
9835,12118,2022-01-13T13:30:00
9836,12119,2021-12-02T10:30:00
9837,12120,2021-12-08T10:00:00
9838,12121,2021-12-09T10:00:00
9839,12122,2021-12-03T11:30:00
9840,12123,2021-11-30T14:00:00
9841,12124,2021-11-30T14:00:00
9842,12125,2021-12-15T08:00:00
9843,12126,2021-12-01T10:00:00
9844,12127,2021-12-01T10:00:00
9845,12128,2021-12-01T11:00:00
9846,12129,2021-12-07T09:30:00
9847,12130,2021-12-10T09:30:00
9848,12131,2021-12-16T10:15:00
9849,12132,2022-01-13T12:45:00
9850,12133,2022-01-20T12:30:00
9851,12134,2022-02-11T11:00:00
9852,12135,2022-02-24T12:15:00
9853,12136,2022-03-03T12:30:00
9854,12137,2022-03-14T11:00:00
9855,12138,2022-03-17T09:30:00
9856,12139,2022-07-08T08:30:00
9857,12140,2022-04-01T11:00:00
9858,12141,2022-04-08T08:45:00
9859,12142,2022-05-12T12:30:00
9860,12143,2022-05-19T12:30:00
9861,12144,2022-05-25T12:30:00
9862,12145,2022-06-03T11:00:00
9863,12146,2022-06-09T12:30:00
9864,12147,2022-06-15T12:30:00
9865,12148,2022-06-23T12:30:00
9866,12149,2021-12-03T10:00:00
9867,12150,2021-12-07T13:05:00
9868,12151,2022-01-20T13:45:00
9869,12152,2021-12-16T13:00:00
9870,12153,2021-12-02T11:00:00
9871,12154,2021-12-14T13:00:00
9872,12155,2021-12-08T14:00:00
9873,12156,2022-01-13T14:00:00
9874,12157,2021-12-07T14:00:00
9875,12158,2021-12-09T10:15:00
9876,12159,2021-12-09T10:00:00
9877,12160,2021-12-17T09:30:00
9878,12161,2021-12-07T15:00:00
9879,12162,2021-12-09T15:00:00
9880,12163,2021-12-15T14:30:00
9881,12164,2021-12-08T13:00:00
9882,12165,2021-12-10T10:00:00
9883,12166,2021-12-07T10:50:00
9884,12167,2021-12-08T14:00:00
9885,12168,2022-01-13T10:15:00
9886,12169,2021-12-22T19:00:00
9887,12170,2022-02-01T15:00:00
9888,12171,2022-01-13T10:15:00
9889,12172,2021-12-17T11:00:00
9890,12173,2021-12-14T07:45:00
9891,12174,2021-12-16T12:00:00
9892,12175,2021-12-21T08:30:00
9893,12176,2021-12-14T09:00:00
9894,12177,2021-12-21T15:30:00
9895,12178,2021-12-20T10:00:00
9896,12179,2021-12-22T14:00:00
9897,12180,2021-12-09T15:00:00
9898,12181,2021-12-14T14:00:00
9899,12182,2021-12-15T10:00:00
9900,12183,2021-12-14T14:45:00
9901,12184,2021-12-15T13:00:00
9902,12185,2021-12-17T14:15:00
9903,12186,2021-12-14T13:15:00
9904,12187,2021-12-17T12:00:00
9905,12188,2021-12-21T13:00:00
9906,12189,2022-01-13T10:15:00
9907,12190,2021-12-14T17:00:00
9908,12191,2021-12-14T16:00:00
9909,12192,2021-12-22T19:00:00
9910,12193,2022-01-27T10:15:00
9911,12194,2022-01-11T13:15:00
9912,12195,2021-12-15T14:00:00
9913,12196,2021-12-16T16:00:00
9914,12197,2021-12-21T15:00:00
9915,12198,2022-01-13T13:00:00
9916,12199,2021-12-17T08:30:00
9917,12200,2022-02-03T13:30:00
9918,12201,2022-01-11T09:00:00
9919,12202,2021-12-20T09:30:00
9920,12203,2022-01-12T09:30:00
9921,12204,2021-12-16T15:00:00
9922,12205,2022-01-26T10:15:00
9923,12206,2022-01-27T10:15:00
9924,12207,2022-02-01T14:00:00
9925,12208,2022-02-10T10:15:00
9926,12209,2022-02-02T11:00:00
9927,12210,2022-01-20T10:15:00
9928,12211,2021-12-22T12:00:00
9929,12212,2021-12-21T14:00:00
9930,12213,2022-03-31T14:00:00
9931,12214,2022-05-19T13:30:00
9932,12215,2022-09-22T13:30:00
9933,12216,2021-12-17T14:30:00
9934,12217,2021-12-21T11:45:00
9935,12218,2021-12-20T15:00:00
9936,12219,2022-01-20T14:00:00
9937,12220,2021-12-22T12:50:00
9938,12221,2022-01-11T14:00:00
9939,12222,2022-01-12T14:00:00
9940,12223,2022-01-11T14:00:00
9941,12224,2022-01-26T14:00:00
9942,12225,2021-12-22T19:30:00
9943,12226,2022-01-13T13:00:00
9944,12227,2022-01-26T14:00:00
9945,12228,2022-02-10T10:15:00
9946,12229,2022-01-19T14:00:00
9947,12230,2022-01-11T14:00:00
9948,12231,2022-01-12T14:00:00
9949,12232,2022-01-12T13:30:00
9950,12233,2022-02-09T10:35:00
9951,12234,2022-02-23T10:15:00
9952,12235,2022-01-11T13:00:00
9953,12236,2022-01-13T15:00:00
9954,12237,2022-01-13T09:45:00
9955,12238,2022-01-26T14:00:00
9956,12239,2022-02-10T14:00:00
9957,12240,2022-01-14T12:30:00
9958,12241,2022-01-12T13:00:00
9959,12242,2022-01-19T12:25:00
9960,12243,2022-01-12T14:00:00
9961,12244,2022-01-14T13:30:00
9962,12245,2022-01-13T14:00:00
9963,12246,2022-01-10T10:00:00
9964,12247,2022-01-10T13:00:00
9965,12248,2022-03-22T15:45:00
9966,12249,2022-03-29T15:30:00
9967,12250,2022-06-21T14:45:00
9968,12251,2022-06-28T09:00:00
9969,12252,2022-01-27T15:00:00
9970,12253,2022-01-12T15:15:00
9971,12254,2022-01-21T13:00:00
9972,12255,2022-01-20T13:00:00
9973,12256,2022-01-26T13:00:00
9974,12257,2022-02-09T13:00:00
9975,12258,2022-02-03T11:00:00
9976,12259,2022-01-20T15:00:00
9977,12260,2022-02-24T10:15:00
9978,12261,2022-02-03T10:15:00
9979,12262,2022-02-03T10:45:00
9980,12263,2022-01-18T14:00:00
9981,12264,2022-02-09T14:00:00
9982,12265,2022-01-27T10:00:00
9983,12266,2022-01-19T13:00:00
9984,12267,2022-01-19T15:00:00
9985,12268,2022-02-03T10:15:00
9986,12269,2022-01-18T14:00:00
9987,12270,2022-01-26T13:00:00
9988,12271,2022-02-09T14:00:00
9989,12272,2022-01-20T13:00:00
9990,12273,2022-02-02T14:00:00
9991,12274,2022-01-27T10:15:00
9992,12275,2022-03-02T10:00:00
9993,12276,2022-03-01T15:00:00
9994,12277,2022-01-27T12:00:00
9995,12278,2022-02-09T14:00:00
9996,12279,2022-01-19T10:00:00
9997,12280,2022-01-26T09:30:00
9998,12281,2022-02-24T14:00:00
9999,12282,2022-01-25T14:00:00
10000,12283,2022-01-27T13:00:00
10001,12284,2022-01-25T13:30:00
10002,12285,2022-06-02T13:30:00
10003,12286,2022-02-02T14:00:00
10004,12287,2022-01-20T08:50:00
10005,12288,2022-01-26T15:45:00
10006,12289,2022-02-24T13:30:00
10007,12290,2022-01-25T10:50:00
10008,12291,2022-03-03T13:30:00
10009,12292,2022-01-27T09:30:00
10010,12293,2022-02-03T13:00:00
10011,12294,2022-02-23T14:00:00
10012,12295,2022-02-02T11:00:00
10013,12296,2022-01-27T15:00:00
10014,12297,2022-01-25T14:00:00
10015,12298,2022-02-10T10:15:00
10016,12299,2022-04-05T14:00:00
10017,12300,2022-02-03T13:00:00
10018,12301,2022-02-08T14:00:00
10019,12302,2022-02-10T13:30:00
10020,12303,2022-02-02T13:30:00
10021,12304,2022-02-01T09:00:00
10022,12305,2022-02-02T14:00:00
10023,12306,2022-03-02T10:30:00
10024,12307,2022-02-10T13:30:00
10025,12308,2022-02-08T14:30:00
10026,12309,2022-02-24T10:15:00
10027,12310,2022-02-10T13:00:00
10028,12311,2022-02-01T14:00:00
10029,12312,2022-02-09T09:30:00
10030,12313,2022-02-01T14:00:00
10031,12314,2022-03-02T14:00:00
10032,12315,2022-02-02T10:00:00
10033,12316,2022-02-03T10:15:00
10034,12317,2022-03-03T10:15:00
10035,12318,2022-02-10T13:00:00
10036,12319,2022-02-02T13:00:00
10037,12320,2022-02-02T13:00:00
10038,12321,2022-02-24T10:15:00
10039,12322,2022-02-03T14:00:00
10040,12323,2022-02-08T14:00:00
10041,12324,2022-02-01T09:00:00
10042,12325,2022-04-07T10:15:00
10043,12326,2022-03-03T09:00:00
10044,12327,2022-03-22T15:00:00
10045,12328,2022-03-03T10:15:00
10046,12329,2022-05-03T16:45:00
10047,12330,2022-03-29T11:30:00
10048,12331,2022-04-20T11:45:00
10049,12332,2022-05-05T11:00:00
10050,12333,2022-06-02T08:30:00
10051,12334,2022-06-21T14:00:00
10052,12335,2022-06-23T10:30:00
10053,12336,2022-06-28T08:30:00
10054,12337,2022-05-05T12:30:00
10055,12338,2022-03-31T10:15:00
10056,12339,2022-02-10T13:00:00
10057,12340,2022-02-08T09:00:00
10058,12341,2022-02-08T14:30:00
10059,12342,2022-02-10T14:00:00
